name,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,NL,NO,PL,PT,RO,RS,SE,SI,SK
2015-04-02 23:00:00,5915.027770000001,909.635678,7848.948257999999,3060.755048,5132.27156,5702.149383,42437.163588999996,2359.6232809999997,543.68984,18667.345966,6201.650413,42732.921010000005,21947.630213,3816.0783939999997,1552.167502,3205.5072059999998,2361.1960879999997,23066.10475,957.471503,589.658232,557.7264,9740.244515999999,11184.430676,13426.300962000001,4489.5019,5425.393918,4202.2690840000005,10993.884018,1150.697424,2710.024579
2015-04-03 00:00:00,5723.073446,854.441832,7423.488078,3007.7385670000003,4967.887625,5686.202319,41063.890709,2295.314833,530.125677,17513.491313,6097.080102,40303.734406,22218.738648,3649.421394,1455.700535,2966.386476,2194.5505829999997,21834.382228,952.4643480000001,587.394708,553.6158690000001,9415.242214,10990.157212,13046.292679,4203.197579,5306.010275,3845.723173,10887.616808,1107.889032,2630.528225
2015-04-03 01:00:00,5618.065745,828.881103,7405.892251,3029.952127,5372.901649,5591.460572999999,40650.732432,2315.183751,519.3857879999999,16751.082198,6035.664879999999,38421.409407,22413.489329,3560.550183,1413.9135119999999,2877.49821,2075.458475,21493.921353,959.5687210000001,589.323569,556.627778,9263.036602,10886.101335,12932.016316,4049.4224200000003,5282.998807999999,3626.442889,10860.279256,1128.66355,2611.3789239999996
2015-04-03 02:00:00,5930.362465,817.029731,7366.694318000001,3148.434772,4997.405828,5615.899009000001,40440.146606,2337.565232,529.3226179999999,16348.306598,6105.491474,38318.803118,21592.799331000002,3651.073138,1423.82341,2945.3024379999997,2039.757439,21266.627153,1014.517383,599.3526,575.684016,9323.229884999999,10946.80173,13016.615803,3922.423968,5418.314592000001,3532.567047,10875.924069,1141.045909,2633.132995
2015-04-03 03:00:00,6710.900993000001,887.783982,7808.912175,3556.3852229999998,4471.290993,5942.448052000001,39314.380787,2420.51244,551.0645519999999,16335.904154,6181.888045000001,41749.792771,20648.973026,4051.5792030000002,1306.614096,3207.108815,2086.745384,22534.437141,1169.4505359999998,633.035408,597.719413,9687.222549,11135.3241,13466.248088,3859.089335,5604.570595,3695.138772,11120.390094,1259.113963,2632.417861
2015-04-03 04:00:00,7560.092873999999,1040.983144,8913.988146,3969.068959,4321.556385,6778.906448999999,37758.772226,2523.059519,580.076903,16548.576416,6068.491797,48945.672504,20897.000969,4714.211561,1543.489502,3707.8594770000004,2240.25936,26423.377598,1314.43099,664.402825,624.732484,10826.121256,11492.498466,14561.392769999999,3835.1108590000003,6031.920306,4110.567945000001,11418.135268,1479.338027,2651.3751399999996
2015-04-03 05:00:00,8437.687301,1253.62424,9505.848291,4379.03609,4172.927618,7266.428470000001,38236.151641000004,2711.8219870000003,672.60833,17016.941574,6339.133496,52269.256992,22660.748030000002,5102.471012,1773.495734,4084.548594,2456.5638559999998,30705.441651999998,1466.606569,730.20075,711.049926,12159.470601,11831.737901999999,16183.165772,3790.810624,6776.206575,4626.455967,11867.890308,1633.7083710000002,2705.313473
2015-04-03 06:00:00,8858.504367,1367.546551,9864.895543,4656.635171,4629.510158,7525.8038719999995,41566.609897,2972.92603,737.936691,17043.31191,6612.948406,54316.80296,25579.191617,5561.284798,1921.0607149999998,4228.834815,2780.9772350000003,36870.85284,1540.922357,777.257049,778.604841,13476.924402,12242.409303,17527.131528,3850.3162030000003,7121.734015999999,4861.777667,12493.655955,1671.723408,2852.823465
2015-04-03 07:00:00,9061.158012,1427.133557,10242.971741,4657.069775,4944.344274,7852.016342,45464.6623,3250.957625,770.722438,19169.164659000002,6821.319131,55401.479099000004,28393.542552,5714.993824,1981.503002,4396.616355,2966.702526,40031.072377,1555.123492,850.6973199999999,819.000456,14087.015053000001,12645.875046,18303.815102,4265.7078759999995,7154.345228,4982.124116,12903.352859,1647.512049,2982.7646059999997
2015-04-03 08:00:00,9210.575753000001,1423.355051,10273.899432,4635.719021,5173.242429,7914.843142000001,48099.243206,3381.880864,778.0976509999999,21004.48058,6947.961316,55918.591529,30480.269100999998,5796.289278,1981.808925,4525.696509,3048.432961,40515.077373,1551.543946,856.0453130000001,819.6903769999999,14222.697746000002,12693.93524,18660.909122,4624.664573,7120.553729,4973.751928,13065.149005,1607.585044,3102.945233
